id,prompt,target_concept,category,dataset,difficulty,template_id,prompt_set,seed,source_filename,caption_variant,image_file,source_file,franchise,rights_holder,subcategory,region,role
synthetic_vehicle_050,a pink snowmobile racing through a neon tunnel,pink snowmobile,synthetic_vehicle,synthetic,hard,vehicle_action,,,,,,,,,,,
synthetic_creature_001,a blue glass whale swimming through clear water,blue glass whale,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_002,a blue glass whale resting under a glowing tree,blue glass whale,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_003,a blue glass whale looking at a silver moon,blue glass whale,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_004,a blue glass whale surrounded by floating flowers,blue glass whale,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_005,a blue glass whale crossing a quiet city street,blue glass whale,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_006,a red moss turtle swimming through clear water,red moss turtle,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_007,a red moss turtle resting under a glowing tree,red moss turtle,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_008,a red moss turtle looking at a silver moon,red moss turtle,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_009,a red moss turtle surrounded by floating flowers,red moss turtle,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_010,a red moss turtle crossing a quiet city street,red moss turtle,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_011,a green cloud serpent swimming through clear water,green cloud serpent,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_012,a green cloud serpent resting under a glowing tree,green cloud serpent,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_013,a green cloud serpent looking at a silver moon,green cloud serpent,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_014,a green cloud serpent surrounded by floating flowers,green cloud serpent,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_015,a green cloud serpent crossing a quiet city street,green cloud serpent,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_016,a yellow feathered lizard swimming through clear water,yellow feathered lizard,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_017,a yellow feathered lizard resting under a glowing tree,yellow feathered lizard,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_018,a yellow feathered lizard looking at a silver moon,yellow feathered lizard,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_019,a yellow feathered lizard surrounded by floating flowers,yellow feathered lizard,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_020,a yellow feathered lizard crossing a quiet city street,yellow feathered lizard,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_021,a silver forest deer swimming through clear water,silver forest deer,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_022,a silver forest deer resting under a glowing tree,silver forest deer,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_023,a silver forest deer looking at a silver moon,silver forest deer,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_024,a silver forest deer surrounded by floating flowers,silver forest deer,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_025,a silver forest deer crossing a quiet city street,silver forest deer,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_026,an orange stone crab swimming through clear water,orange stone crab,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_027,an orange stone crab resting under a glowing tree,orange stone crab,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_028,an orange stone crab looking at a silver moon,orange stone crab,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_029,an orange stone crab surrounded by floating flowers,orange stone crab,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_030,an orange stone crab crossing a quiet city street,orange stone crab,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_031,a purple cave salamander swimming through clear water,purple cave salamander,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_032,a purple cave salamander resting under a glowing tree,purple cave salamander,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_033,a purple cave salamander looking at a silver moon,purple cave salamander,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_034,a purple cave salamander surrounded by floating flowers,purple cave salamander,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_035,a purple cave salamander crossing a quiet city street,purple cave salamander,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_036,a black ice wolf swimming through clear water,black ice wolf,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_037,a black ice wolf resting under a glowing tree,black ice wolf,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_038,a black ice wolf looking at a silver moon,black ice wolf,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_039,a black ice wolf surrounded by floating flowers,black ice wolf,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_040,a black ice wolf crossing a quiet city street,black ice wolf,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_041,a teal firefly swarm swimming through clear water,teal firefly swarm,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_042,a teal firefly swarm resting under a glowing tree,teal firefly swarm,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_043,a teal firefly swarm looking at a silver moon,teal firefly swarm,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_044,a teal firefly swarm surrounded by floating flowers,teal firefly swarm,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_045,a teal firefly swarm crossing a quiet city street,teal firefly swarm,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_creature_046,a pink coral horse swimming through clear water,pink coral horse,synthetic_creature,synthetic,easy,creature_motion,,,,,,,,,,,
synthetic_creature_047,a pink coral horse resting under a glowing tree,pink coral horse,synthetic_creature,synthetic,easy,creature_rest,,,,,,,,,,,
synthetic_creature_048,a pink coral horse looking at a silver moon,pink coral horse,synthetic_creature,synthetic,medium,creature_scene,,,,,,,,,,,
synthetic_creature_049,a pink coral horse surrounded by floating flowers,pink coral horse,synthetic_creature,synthetic,medium,creature_surreal,,,,,,,,,,,
synthetic_creature_050,a pink coral horse crossing a quiet city street,pink coral horse,synthetic_creature,synthetic,hard,creature_unusual,,,,,,,,,,,
synthetic_action_001,a student studying for an exam in a quiet library,studying for an exam,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_002,a painter studying for an exam beside a window,studying for an exam,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_003,a robot studying for an exam at a small desk,studying for an exam,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_004,a group of friends studying for an exam under warm lights,studying for an exam,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_005,a tiny mascot studying for an exam near a chalkboard,studying for an exam,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_006,a knight surrendering in a duel on a grassy field,surrendering in a duel,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_007,a painter surrendering in a duel beside a window,surrendering in a duel,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_008,a robot surrendering in a duel at a small desk,surrendering in a duel,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_009,a group of friends surrendering in a duel under warm lights,surrendering in a duel,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_010,a tiny mascot surrendering in a duel near a chalkboard,surrendering in a duel,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_011,a young artist painting a mural in a quiet library,painting a mural,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_012,a painter painting a mural beside a window,painting a mural,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_013,a robot painting a mural at a small desk,painting a mural,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_014,a group of friends painting a mural under warm lights,painting a mural,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_015,a tiny mascot painting a mural near a chalkboard,painting a mural,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_016,a mechanic repairing a machine in a quiet library,repairing a machine,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_017,a painter repairing a machine beside a window,repairing a machine,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_018,a robot repairing a machine at a small desk,repairing a machine,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_019,a group of friends repairing a machine under warm lights,repairing a machine,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_020,a tiny mascot repairing a machine near a chalkboard,repairing a machine,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_021,a retired coach playing golf in a quiet library,playing golf,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_022,a painter playing golf beside a window,playing golf,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_023,a robot playing golf at a small desk,playing golf,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_024,a group of friends playing golf under warm lights,playing golf,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_025,a tiny mascot playing golf near a chalkboard,playing golf,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_026,a child chasing a balloon in a quiet library,chasing a balloon,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_027,a painter chasing a balloon beside a window,chasing a balloon,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_028,a robot chasing a balloon at a small desk,chasing a balloon,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_029,a group of friends chasing a balloon under warm lights,chasing a balloon,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_030,a tiny mascot chasing a balloon near a chalkboard,chasing a balloon,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_031,a guard guarding a doorway in a quiet library,guarding a doorway,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_032,a painter guarding a doorway beside a window,guarding a doorway,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_033,a robot guarding a doorway at a small desk,guarding a doorway,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_034,a group of friends guarding a doorway under warm lights,guarding a doorway,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_035,a tiny mascot guarding a doorway near a chalkboard,guarding a doorway,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_036,a detective solving a puzzle in a quiet library,solving a puzzle,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_037,a painter solving a puzzle beside a window,solving a puzzle,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_038,a robot solving a puzzle at a small desk,solving a puzzle,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_039,a group of friends solving a puzzle under warm lights,solving a puzzle,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_040,a tiny mascot solving a puzzle near a chalkboard,solving a puzzle,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_041,a chef cooking breakfast in a quiet library,cooking breakfast,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_042,a painter cooking breakfast beside a window,cooking breakfast,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
synthetic_action_043,a robot cooking breakfast at a small desk,cooking breakfast,synthetic_action,synthetic,medium,action_unusual,,,,,,,,,,,
synthetic_action_044,a group of friends cooking breakfast under warm lights,cooking breakfast,synthetic_action,synthetic,medium,action_group,,,,,,,,,,,
synthetic_action_045,a tiny mascot cooking breakfast near a chalkboard,cooking breakfast,synthetic_action,synthetic,hard,action_character,,,,,,,,,,,
synthetic_action_046,a traveler reading a map in a quiet library,reading a map,synthetic_action,synthetic,easy,action_indoor,,,,,,,,,,,
synthetic_action_047,a painter reading a map beside a window,reading a map,synthetic_action,synthetic,easy,action_person,,,,,,,,,,,
