id,prompt,target_concept,category,caption_variant,image_file,source_file
celebcaption_chris_hemsworth_003_summary_with_name,Chris Hemsworth posing in a coat during a photoshoot.,chris hemsworth,celebcaption_public_figure,summary_with_name,3.jpg,chris_hemsworth.jsonl
celebcaption_chris_hemsworth_004_detailed_with_name,"Chris Hemsworth is standing outdoors on a sunny day, smiling and looking to his right. He is wearing a plain white t-shirt and black pants, with trees and a grassy area in the background.",chris hemsworth,celebcaption_public_figure,detailed_with_name,4.jpg,chris_hemsworth.jsonl
celebcaption_chris_hemsworth_005_detailed_with_name,"Chris Hemsworth is seen in a casual yet stylish outfit, wearing a black button-up shirt with the sleeves rolled up and black pants, complemented by a black belt and a wristwatch. He has neatly styled hair, light facial stubble, and a subtle smile while posing indoors against a decorated background.",chris hemsworth,celebcaption_public_figure,detailed_with_name,5.jpg,chris_hemsworth.jsonl
celebcaption_clint_eastwood_001_summary_with_name,Clint Eastwood poses casually in a signed 1997 photograph.,clint eastwood,celebcaption_public_figure,summary_with_name,1.jpg,clint_eastwood.jsonl
celebcaption_clint_eastwood_002_summary_with_name,Clint Eastwood poses with arms crossed in red shirt.,clint eastwood,celebcaption_public_figure,summary_with_name,2.jpg,clint_eastwood.jsonl
celebcaption_clint_eastwood_003_summary_with_name,Close-up portrait of Clint Eastwood with a neutral expression.,clint eastwood,celebcaption_public_figure,summary_with_name,3.jpg,clint_eastwood.jsonl
celebcaption_clint_eastwood_004_detailed_with_name,"Clint Eastwood is shown in a close-up profile shot under clear daylight, wearing a light-colored checked jacket and squinting slightly against bright sunlight, highlighting the texture and ruggedness of his facial features.",clint eastwood,celebcaption_public_figure,detailed_with_name,4.jpg,clint_eastwood.jsonl
celebcaption_clint_eastwood_005_detailed_with_name,"This is a black and white close-up portrait of Clint Eastwood. He is looking to his left with a serious expression, showcasing his distinctive facial features and slightly tousled hair.",clint eastwood,celebcaption_public_figure,detailed_with_name,5.jpg,clint_eastwood.jsonl
celebcaption_conan_obrien_001_summary_with_name,Conan O’Brien adjusts his suit while posing against a cloudy sky.,conan obrien,celebcaption_public_figure,summary_with_name,1.jpg,conan_obrien.jsonl
celebcaption_conan_obrien_002_summary_with_name,Conan O’Brien poses playfully in denim jacket and tie.,conan obrien,celebcaption_public_figure,summary_with_name,2.jpg,conan_obrien.jsonl
celebcaption_conan_obrien_003_summary_with_name,Conan O’Brien in a tuxedo at a formal event.,conan obrien,celebcaption_public_figure,summary_with_name,3.jpg,conan_obrien.jsonl
celebcaption_conan_obrien_004_detailed_with_name,"Conan O’Brien is depicted in a formal portrait wearing a dark suit, white shirt, and striped tie, with his red hair styled neatly. His expression is serious, and he poses with one hand raised near his face against a softly lit, gradient dark background.",conan obrien,celebcaption_public_figure,detailed_with_name,4.jpg,conan_obrien.jsonl
celebcaption_conan_obrien_005_detailed_with_name,"Conan O’Brien is portrayed in a professional studio portrait wearing a dark suit, light blue dress shirt, and a striped blue tie, set against a gradient blue background. He has neatly styled red hair and a composed expression, looking slightly to his right.",conan obrien,celebcaption_public_figure,detailed_with_name,5.jpg,conan_obrien.jsonl
celebcaption_conor_mcgregor_001_summary_with_name,Conor McGregor poses confidently at a Grammy Awards event.,conor mcgregor,celebcaption_public_figure,summary_with_name,1.jpg,conor_mcgregor.jsonl
celebcaption_conor_mcgregor_002_summary_with_name,Conor McGregor poses stylishly at a high-profile event.,conor mcgregor,celebcaption_public_figure,summary_with_name,2.jpg,conor_mcgregor.jsonl
celebcaption_conor_mcgregor_003_summary_with_name,Conor McGregor smiles wearing a light blue suit and tattoos.,conor mcgregor,celebcaption_public_figure,summary_with_name,3.jpg,conor_mcgregor.jsonl
celebcaption_conor_mcgregor_004_detailed_with_name,"Conor McGregor is sitting in a stadium seat wearing a light gray checkered suit jacket with a white shirt and white tie, smiling broadly and making a celebratory fist gesture with his right hand. He is surrounded by other spectators who are dressed casually and appear focused on the event.",conor mcgregor,celebcaption_public_figure,detailed_with_name,4.jpg,conor_mcgregor.jsonl
celebcaption_conor_mcgregor_005_detailed_with_name,"Conor McGregor is posing confidently with fists raised while wearing a tailored maroon suit with black lapels, complemented by a watch on his left wrist and a groomed beard. He stands against a leafy green background with gold script lettering partially visible behind him.",conor mcgregor,celebcaption_public_figure,detailed_with_name,5.jpg,conor_mcgregor.jsonl
celebcaption_cristiano_ronaldo_001_summary_with_name,Cristiano Ronaldo portrait with styled hair and sports jersey.,cristiano ronaldo,celebcaption_public_figure,summary_with_name,1.jpg,cristiano_ronaldo.jsonl
celebcaption_cristiano_ronaldo_002_summary_with_name,Cristiano Ronaldo smiling on the pitch wearing Manchester United jersey.,cristiano ronaldo,celebcaption_public_figure,summary_with_name,2.jpg,cristiano_ronaldo.jsonl
celebcaption_cristiano_ronaldo_003_summary_with_name,Cristiano Ronaldo celebrating a goal in Real Madrid kit.,cristiano ronaldo,celebcaption_public_figure,summary_with_name,3.jpg,cristiano_ronaldo.jsonl
celebcaption_cristiano_ronaldo_004_detailed_with_name,"Cristiano Ronaldo is shown running in a white Real Madrid soccer uniform complete with sponsorship and team logos, wearing bright pink cleats. His expression is focused, and he has a black armband on his left arm.",cristiano ronaldo,celebcaption_public_figure,detailed_with_name,4.jpg,cristiano_ronaldo.jsonl
celebcaption_cristiano_ronaldo_005_detailed_with_name,"Cristiano Ronaldo is captured mid-action wearing Portugal's national football team uniform, featuring a red and maroon gradient jersey with the number 7, and bright orange cleats as he controls the ball.",cristiano ronaldo,celebcaption_public_figure,detailed_with_name,5.jpg,cristiano_ronaldo.jsonl
celebcaption_daddy_yankee_001_summary_with_name,Daddy Yankee smiles while holding an award on stage.,daddy yankee,celebcaption_public_figure,summary_with_name,1.jpg,daddy_yankee.jsonl
celebcaption_daddy_yankee_002_summary_with_name,Daddy Yankee posing with sunglasses against an orange background.,daddy yankee,celebcaption_public_figure,summary_with_name,2.jpg,daddy_yankee.jsonl
celebcaption_daddy_yankee_003_summary_with_name,Daddy Yankee performing on stage with microphone and accessories.,daddy yankee,celebcaption_public_figure,summary_with_name,3.jpg,daddy_yankee.jsonl
celebcaption_daddy_yankee_004_detailed_with_name,"Daddy Yankee is seen smiling while holding a music award on stage, dressed in a black patterned jacket, sunglasses, and a necklace. He appears to be giving a speech at a formal award ceremony with red and black lighting in the background.",daddy yankee,celebcaption_public_figure,detailed_with_name,4.jpg,daddy_yankee.jsonl
celebcaption_daddy_yankee_005_detailed_with_name,"Daddy Yankee is pictured wearing a shiny, metallic jacket over a black shirt, accessorized with multiple chains around his neck and dark sunglasses. He is smiling broadly while standing in a lively environment with blurred figures and colorful lighting in the background.",daddy yankee,celebcaption_public_figure,detailed_with_name,5.jpg,daddy_yankee.jsonl
celebcaption_daniel_radcliffe_001_summary_with_name,Close-up black and white portrait of Daniel Radcliffe.,daniel radcliffe,celebcaption_public_figure,summary_with_name,1.jpg,daniel_radcliffe.jsonl
celebcaption_daniel_radcliffe_002_summary_with_name,Daniel Radcliffe poses with a drink in a black and white photo.,daniel radcliffe,celebcaption_public_figure,summary_with_name,2.jpg,daniel_radcliffe.jsonl
celebcaption_daniel_radcliffe_003_summary_with_name,Daniel Radcliffe in a black and white serious side profile.,daniel radcliffe,celebcaption_public_figure,summary_with_name,3.jpg,daniel_radcliffe.jsonl
celebcaption_daniel_radcliffe_004_detailed_with_name,"Daniel Radcliffe is shown in a black and white photo, looking directly at the camera with a subtle smile. He has tousled dark hair, light eyes, and a lightly stubbled face, wearing a dark shirt in a softly lit indoor setting.",daniel radcliffe,celebcaption_public_figure,detailed_with_name,4.jpg,daniel_radcliffe.jsonl
celebcaption_daniel_radcliffe_005_detailed_with_name,"Daniel Radcliffe is dressed in a dark suit with a white shirt and a black tie, buttoning one cuff while looking confidently at the camera. The photo is a black-and-white portrait that emphasizes the sharpness of his suit and his composed expression.",daniel radcliffe,celebcaption_public_figure,detailed_with_name,5.jpg,daniel_radcliffe.jsonl
celebcaption_david_beckham_001_summary_with_name,Black and white portrait of David Beckham with contemplative expression.,david beckham,celebcaption_public_figure,summary_with_name,1.jpg,david_beckham.jsonl
celebcaption_david_beckham_002_summary_with_name,David Beckham poses in camouflage jacket with crossed arms.,david beckham,celebcaption_public_figure,summary_with_name,2.jpg,david_beckham.jsonl
celebcaption_david_beckham_003_summary_with_name,David Beckham in a black suit smiling and pointing to temple.,david beckham,celebcaption_public_figure,summary_with_name,3.jpg,david_beckham.jsonl
celebcaption_david_beckham_004_detailed_with_name,"David Beckham is sitting on a kitchen counter wearing a dark zip-up jacket with 'BROOKLYN' written on it, paired with jeans. The photograph is in black and white, capturing his tattoos, watch, and contemplative expression as he holds a small cup.",david beckham,celebcaption_public_figure,detailed_with_name,4.jpg,david_beckham.jsonl
celebcaption_david_beckham_005_detailed_with_name,"David Beckham is depicted in a black and white portrait with a neutral gray background, wearing a long-sleeve dark shirt. His right arm, adorned with visible tattoos, is crossed over his chest while he looks slightly to the side with a subtle smile.",david beckham,celebcaption_public_figure,detailed_with_name,5.jpg,david_beckham.jsonl
celebcaption_david_bowie_001_summary_with_name,David Bowie in iconic lightning bolt makeup against red background.,david bowie,celebcaption_public_figure,summary_with_name,1.jpg,david_bowie.jsonl
celebcaption_david_bowie_002_summary_with_name,David Bowie in colorful paisley suit holding red guitar.,david bowie,celebcaption_public_figure,summary_with_name,2.jpg,david_bowie.jsonl
celebcaption_david_bowie_003_summary_with_name,Close-up portrait of David Bowie with pale makeup and red hair.,david bowie,celebcaption_public_figure,summary_with_name,3.jpg,david_bowie.jsonl
celebcaption_david_bowie_004_detailed_with_name,"David Bowie is seated cross-legged on the floor in a recording studio, wearing a suit with a checkered shirt underneath. He appears to be focused on organizing or examining some papers on a clipboard, with a tambourine, a bottle, and a glass nearby.",david bowie,celebcaption_public_figure,detailed_with_name,4.jpg,david_bowie.jsonl
celebcaption_david_bowie_005_detailed_with_name,"David Bowie is shown wearing a dark pinstripe suit jacket over a white shirt, with a serious and somewhat concerned expression, standing indoors near a window with sheer curtains and dark drapes.",david bowie,celebcaption_public_figure,detailed_with_name,5.jpg,david_bowie.jsonl
celebcaption_demi_lovato_001_summary_with_name,Demi Lovato with loose wavy hair and red lipstick at an event.,demi lovato,celebcaption_public_figure,summary_with_name,1.jpg,demi_lovato.jsonl
celebcaption_demi_lovato_002_summary_with_name,Demi Lovato with wavy brown hair and bold red lipstick.,demi lovato,celebcaption_public_figure,summary_with_name,2.jpg,demi_lovato.jsonl
